"Object_Area_um2","CellSeedingDensity","ReporterGroup","Replicate"
456.035,63,"POS",4
288.63,63,"POS",4
34.6356,63,"POS",4
496.443,63,"POS",4
242.449,63,"POS",4
5940,63,"POS",4
2857.43,63,"POS",4
490.671,63,"POS",4
28.863,63,"POS",4
23.0904,63,"POS",4
40.4082,63,"POS",4
230.904,63,"POS",4
207.813,63,"POS",4
1258.43,63,"POS",4
184.723,63,"POS",4
34.6356,63,"POS",4
13825.4,63,"POS",4
178.95,63,"POS",4
202.041,63,"POS",4
929.388,63,"POS",4
28.863,63,"POS",4
196.268,63,"POS",4
473.353,63,"POS",4
265.539,63,"POS",4
1904.96,63,"POS",4
346.356,63,"POS",4
929.388,63,"POS",4
4652.71,63,"POS",4
334.81,63,"POS",4
767.755,63,"POS",4
317.493,63,"POS",4
1039.07,63,"POS",4
854.344,63,"POS",4
594.577,63,"POS",4
1789.5,63,"POS",4
398.309,63,"POS",4
51.9533,63,"POS",4
46.1808,63,"POS",4
357.901,63,"POS",4
456.035,63,"POS",4
115.452,63,"POS",4
57.7259,63,"POS",4
69.2711,63,"POS",4
51.9533,63,"POS",4
23.0904,63,"POS",4
92.3615,63,"POS",4
51.9533,63,"POS",4
23.0904,63,"POS",4
23.0904,63,"POS",4
17987.4,63,"POS",4
1015.98,63,"POS",4
34.6356,63,"POS",4
1408.51,63,"POS",4
404.082,63,"POS",4
329.038,63,"POS",4
456.035,63,"POS",4
3296.15,63,"POS",4
288.63,63,"POS",4
392.536,63,"POS",4
386.764,63,"POS",4
513.761,63,"POS",4
305.947,63,"POS",4
75.0437,63,"POS",4
715.802,63,"POS",4
173.178,63,"POS",4
813.936,63,"POS",4
1131.43,63,"POS",4
686.939,63,"POS",4
23.0904,63,"POS",4
75.0437,63,"POS",4
51.9533,63,"POS",4
190.496,63,"POS",4
559.942,63,"POS",4
340.583,63,"POS",4
398.309,63,"POS",4
57.7259,63,"POS",4
